longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.48,34.07,37,4042,549,1318,542,12.8665,500001,<1H OCEAN
-118.49,34.07,36,2929,366,1054,352,13.5728,500001,<1H OCEAN
-118.5,34.05,39,1487,163,414,160,15,500001,<1H OCEAN
-118.52,34.05,45,1814,325,709,311,4.825,500001,<1H OCEAN
-118.57,34.09,14,7970,1142,2926,1096,11.2866,500001,<1H OCEAN
-118.55,34.04,41,1482,239,617,242,8.8619,500001,<1H OCEAN
-118.56,34.06,24,2332,349,761,325,7.3031,500001,<1H OCEAN
-118.55,34.03,35,9075,1858,3646,1724,6.0307,500001,<1H OCEAN
-118.52,34.04,43,2167,254,761,256,13.6842,500001,<1H OCEAN
-118.53,34.03,40,4350,763,1551,665,7.0318,500001,<1H OCEAN
-118.55,33.99,39,2603,456,928,410,7.9096,500001,NEAR OCEAN
-118.47,34.06,45,1271,190,419,171,7.6447,500001,<1H OCEAN
-118.48,34.05,48,3623,528,1282,516,9.5221,500001,<1H OCEAN
-118.47,34.06,26,6577,1789,2937,1652,4.801,500001,<1H OCEAN
-118.47,34.05,25,2689,719,1229,663,3.5909,500001,<1H OCEAN
-118.46,34.05,21,3639,1002,1489,983,4.6197,387500,<1H OCEAN
-118.47,34.05,27,4401,1033,1725,962,4.175,500001,<1H OCEAN
-118.49,34.05,45,1346,214,415,209,7.0285,500001,<1H OCEAN
-118.43,34.07,34,3203,483,949,439,10.3467,500001,<1H OCEAN
-118.44,34.07,26,3535,748,1322,666,7.1674,500001,<1H OCEAN
-118.44,34.06,28,3910,959,1763,867,5.5,500001,<1H OCEAN
-118.44,34.06,14,520,292,282,213,2.2857,500001,<1H OCEAN
-118.45,34.07,19,4845,1609,3751,1539,1.583,350000,<1H OCEAN
-118.46,34.06,46,1302,215,482,226,7.0674,500001,<1H OCEAN
-118.46,34.07,49,2418,301,850,318,14.2867,500001,<1H OCEAN
-118.44,34.06,9,5102,1695,2609,1450,3.2545,500001,<1H OCEAN
-118.44,34.05,32,1880,435,798,417,4.7109,500000,<1H OCEAN
-118.43,34.06,11,3184,641,911,463,7.2675,500001,<1H OCEAN
-118.43,34.05,22,4251,1073,1581,881,5.2555,500001,<1H OCEAN
-118.42,34.06,40,2933,565,1077,536,6.1527,500001,<1H OCEAN
-118.43,34.06,38,2982,664,1122,572,4.1908,500001,<1H OCEAN
-118.42,34.06,44,533,90,291,97,10.8045,500001,<1H OCEAN
-118.42,34.05,38,4888,1126,1698,937,4.8304,500001,<1H OCEAN
-118.43,34.05,24,3832,949,1613,893,3.9673,477300,<1H OCEAN
-118.44,34.05,22,3970,871,1588,791,4.8618,500001,<1H OCEAN
-118.45,34.05,28,801,399,936,406,2.1875,181300,<1H OCEAN
-118.45,34.04,23,3771,1321,2031,1241,2.7679,277500,<1H OCEAN
-118.45,34.05,23,4099,1287,2103,1217,3.7549,275000,<1H OCEAN
-118.47,34.04,21,5041,1491,2719,1420,3.5335,268800,<1H OCEAN
-118.46,34.04,25,2142,718,1390,699,3.0069,325000,<1H OCEAN
-118.46,34.04,17,2729,897,1404,758,3.1235,420800,<1H OCEAN
-118.45,34.04,21,2819,648,1435,593,3.9489,360200,<1H OCEAN
-118.45,34.03,39,1657,402,931,363,3.7813,336300,<1H OCEAN
-118.44,34.04,16,18,6,3,4,0.536,350000,<1H OCEAN
-118.43,34.04,52,1782,308,735,307,5.2954,485100,<1H OCEAN
-118.43,34.04,42,2725,569,1115,516,4.5833,427500,<1H OCEAN
-118.42,34.05,33,2921,652,1124,608,5.0151,500001,<1H OCEAN
-118.4,34.05,26,4473,923,1518,805,5.0762,500001,<1H OCEAN
-118.4,34.04,42,1298,174,420,190,12.8483,500001,<1H OCEAN
-118.41,34.03,33,1730,386,994,363,3.7277,500001,<1H OCEAN
-118.39,34.05,35,2458,576,1047,554,4.0283,412500,<1H OCEAN
-118.4,34.05,34,2113,459,859,432,3.6953,500001,<1H OCEAN
-118.41,34.04,52,1907,261,681,249,10.9805,500001,<1H OCEAN
-118.41,34.03,36,3053,635,1234,577,5.1637,500001,<1H OCEAN
-118.42,34.04,52,1358,272,574,267,5.6454,500001,<1H OCEAN
-118.39,34.04,44,1873,286,635,283,5.5951,461300,<1H OCEAN
-118.4,34.05,43,1028,145,394,149,10.4519,500001,<1H OCEAN
-118.38,34.04,35,2237,592,1794,543,2.2961,207700,<1H OCEAN
-118.38,34.04,45,767,130,254,118,6.2895,340400,<1H OCEAN
-118.38,34.04,39,2614,569,1665,553,3.4063,271600,<1H OCEAN
-118.39,34.04,52,1492,277,666,289,4.7386,340400,<1H OCEAN
-118.39,34.03,28,1722,536,1161,481,3.2228,232500,<1H OCEAN
-118.4,34.03,24,1101,318,491,287,3.2222,319400,<1H OCEAN
-118.41,34.03,26,4376,1394,2435,1250,2.8418,327300,<1H OCEAN
-118.4,34.02,27,515,201,397,228,2.4135,184400,<1H OCEAN
-118.41,34.02,24,2610,756,1322,692,3.5022,281300,<1H OCEAN
-118.39,34.03,19,1450,509,746,437,3.1415,55000,<1H OCEAN
-118.38,34.03,36,2101,569,1756,527,2.9344,222100,<1H OCEAN
-118.37,34.04,43,888,170,514,161,3.1827,202800,<1H OCEAN
-118.38,34.03,43,912,255,705,246,2.6402,185700,<1H OCEAN
-118.37,34.04,43,1465,278,727,290,4.0781,289400,<1H OCEAN
-118.43,34.03,45,1740,311,788,306,5.2099,373600,<1H OCEAN
-118.43,34.03,26,1706,516,894,435,3.1875,372700,<1H OCEAN
-118.44,34.03,25,2059,659,1349,588,3.2396,352400,<1H OCEAN
-118.44,34.03,37,1193,205,488,224,3.625,357600,<1H OCEAN
-118.44,34.03,30,1039,303,606,274,3.125,343800,<1H OCEAN
-118.45,34.03,41,2083,528,993,481,4.0231,353900,<1H OCEAN
-118.44,34.02,37,1592,308,783,321,6.2583,386000,<1H OCEAN
-118.44,34.01,41,1309,221,534,228,5.1708,418800,<1H OCEAN
-118.45,34.01,40,1361,240,559,229,6.3516,354300,<1H OCEAN
-118.44,34.02,32,2242,490,921,461,4.0429,500001,<1H OCEAN
-118.44,34.02,39,3278,632,1321,617,6.2917,465700,<1H OCEAN
-118.43,34.02,42,1528,244,634,242,8.1631,500001,<1H OCEAN
-118.42,34.03,44,629,131,326,156,4.5278,374300,<1H OCEAN
-118.42,34.02,21,3244,815,1423,781,3.6488,340800,<1H OCEAN
-118.42,34.02,28,3167,737,1248,665,3.1941,394700,<1H OCEAN
-118.41,34.02,34,1430,357,805,362,3.3462,307000,<1H OCEAN
-118.42,34.02,26,2664,842,1745,789,3.4269,301900,<1H OCEAN
-118.41,34.02,19,4702,1472,2636,1334,3.3955,225000,<1H OCEAN
-118.42,34.01,33,2731,535,1280,510,4.7083,420100,<1H OCEAN
-118.43,34.01,27,3133,1021,2242,1002,2.697,412500,<1H OCEAN
-118.43,34.01,31,2526,528,1046,504,4.7009,500001,<1H OCEAN
-118.44,34,44,1462,338,821,341,2.599,362200,<1H OCEAN
-118.45,34,39,1909,359,867,345,4.7,334700,<1H OCEAN
-118.43,34,30,2148,597,1341,559,3.3995,324000,<1H OCEAN
-118.44,34,41,1562,377,874,368,4.1083,324300,<1H OCEAN
-118.42,34.01,29,1996,489,960,449,3.6611,344200,<1H OCEAN
-118.43,34,28,6128,1963,3586,1815,2.7058,310900,<1H OCEAN
-118.46,34,39,4098,1100,2054,1053,2.918,345600,<1H OCEAN
-118.46,34,36,1392,260,679,247,4.7344,346900,<1H OCEAN
-118.47,34,38,1235,390,891,376,2.7143,287500,<1H OCEAN
-118.46,34,39,614,174,538,159,2.3542,235700,<1H OCEAN
-118.47,34,37,2586,765,1801,737,2.6042,305800,<1H OCEAN
-118.47,33.99,41,1146,310,833,270,2.5938,285000,<1H OCEAN
-118.51,33.98,40,1901,679,865,587,2.3417,425000,<1H OCEAN
-118.47,33.99,50,1568,501,764,478,3.015,414300,<1H OCEAN
-118.47,33.99,52,2167,622,1095,570,2.8514,358700,<1H OCEAN
-118.47,33.99,24,1438,454,665,416,2.975,500001,<1H OCEAN
-118.45,33.99,52,1010,244,573,242,4.1861,363200,<1H OCEAN
-118.46,33.99,44,1122,287,531,256,4.0598,335900,<1H OCEAN
-118.46,34,52,888,206,376,194,3.875,372000,<1H OCEAN
-118.45,34,43,1606,408,862,354,3.962,345800,<1H OCEAN
-118.45,33.99,33,3125,785,1720,713,2.9722,325000,<1H OCEAN
-118.46,33.99,41,885,285,562,268,3.1992,303800,<1H OCEAN
-118.46,33.98,32,2388,591,1009,556,5.2121,466700,<1H OCEAN
-118.46,33.98,27,2217,520,806,458,3.8935,500001,<1H OCEAN
-118.45,33.99,45,1132,269,654,264,4.5673,343100,<1H OCEAN
-118.46,33.98,19,2520,726,964,663,3.8068,500001,<1H OCEAN
-118.46,33.97,18,9430,2473,3408,2003,6.1726,500001,<1H OCEAN
-118.48,33.96,16,895,181,237,149,12.0088,500001,<1H OCEAN
-118.41,34,35,684,161,381,159,2.8393,272000,<1H OCEAN
-118.41,34,18,1307,441,884,456,2.9338,276300,<1H OCEAN
-118.42,33.99,35,1701,482,1428,494,3.725,284600,<1H OCEAN
-118.43,33.98,19,8324,1590,2927,1538,7.5426,351700,<1H OCEAN
-118.43,33.99,43,2483,548,1212,493,4.0189,302900,<1H OCEAN
-118.42,33.98,3,475,155,236,153,3.6667,450000,<1H OCEAN
-118.44,33.99,43,1432,308,782,303,4.3333,303900,<1H OCEAN
-118.42,33.99,38,740,171,599,194,4.0893,248900,<1H OCEAN
-118.41,34,35,1062,305,1026,307,2.7153,265500,<1H OCEAN
-118.4,33.99,39,1613,380,1113,356,2.825,276700,<1H OCEAN
-118.39,33.97,38,993,175,374,180,6.2673,357200,<1H OCEAN
-118.39,33.97,44,1097,186,513,185,6.235,361400,<1H OCEAN
-118.39,33.97,46,2198,352,839,335,6.5778,350800,<1H OCEAN
-118.39,33.96,45,1436,374,662,292,3.625,329400,<1H OCEAN
-118.37,33.98,39,303,69,131,73,4.3438,331800,<1H OCEAN
-118.41,33.97,37,1629,275,668,266,6.1333,387200,<1H OCEAN
-118.4,33.96,44,1877,314,877,320,6.8197,363600,<1H OCEAN
-118.41,33.97,43,1464,224,581,232,6.2022,365900,<1H OCEAN
-118.42,33.97,44,1462,240,562,237,4.9375,365200,<1H OCEAN
-118.43,33.96,38,1104,216,415,163,6.1985,422000,<1H OCEAN
-118.44,33.96,33,2799,491,978,447,5.6435,500001,<1H OCEAN
-118.43,33.97,16,70,7,17,4,7.7197,500001,<1H OCEAN
-118.43,33.96,16,14891,3984,6270,3595,5.1064,283200,<1H OCEAN
-118.4,33.98,39,714,118,314,117,5.9856,432100,<1H OCEAN
-118.4,33.97,38,1089,174,502,180,7.5953,434800,<1H OCEAN
-118.4,33.97,44,2825,453,1221,461,5.9544,377200,<1H OCEAN
-118.37,33.97,41,1833,355,847,348,5.726,287800,<1H OCEAN
-118.38,33.96,44,2395,458,1287,450,4.6923,299000,<1H OCEAN
-118.38,33.95,29,1821,588,1397,523,2.5833,187500,<1H OCEAN
-118.4,33.96,44,1138,228,497,228,4.1852,303300,<1H OCEAN
-118.41,33.96,32,1044,219,567,222,4.1471,284400,<1H OCEAN
-118.45,33.96,24,3097,791,1075,639,5.723,500001,<1H OCEAN
-118.44,33.95,37,2076,332,771,327,6.2551,500001,<1H OCEAN
-118.28,33.91,41,620,133,642,162,2.6546,159600,<1H OCEAN
-118.29,33.91,41,2475,532,1416,470,3.8372,156400,<1H OCEAN
-118.29,33.92,23,2503,532,1735,505,2.7368,162800,<1H OCEAN
-118.29,33.88,32,2307,493,1754,528,4.317,232800,<1H OCEAN
-118.29,33.89,35,2810,614,1578,601,3.59,200600,<1H OCEAN
-118.3,33.86,35,2016,365,1083,369,5.1727,230200,<1H OCEAN
-118.29,33.85,10,1391,420,1378,377,1.9049,222200,<1H OCEAN
-118.3,33.84,36,1428,268,825,250,4.7222,239600,<1H OCEAN
-118.3,33.85,38,123,36,142,40,2.3942,200000,<1H OCEAN
-118.3,33.83,33,2716,660,1807,661,3.5473,226300,<1H OCEAN
-118.3,33.82,35,1499,340,1141,326,2.6136,213600,<1H OCEAN
-118.3,33.82,25,2659,765,2629,726,2.6368,175900,<1H OCEAN
-118.3,33.8,27,2790,513,1498,519,5.3106,268300,<1H OCEAN
-118.3,33.79,35,2793,686,2255,682,3.0057,235300,<1H OCEAN
-118.3,33.79,13,3569,924,2159,880,3.163,224200,<1H OCEAN
-118.26,33.8,41,2004,481,1658,456,3.1779,171100,<1H OCEAN
-118.26,33.79,30,1291,230,835,215,5.5,181500,<1H OCEAN
-118.24,33.8,28,636,169,788,143,3.6161,131300,NEAR OCEAN
-118.27,33.8,38,1446,327,980,319,3.35,177700,<1H OCEAN
-118.27,33.79,39,1513,365,1227,354,3.3929,184600,<1H OCEAN
-118.28,33.79,28,1895,420,1422,389,4.3816,191300,<1H OCEAN
-118.28,33.78,20,2233,591,1915,558,3.2011,169100,<1H OCEAN
-118.29,33.79,16,1867,571,951,498,3.3427,154200,<1H OCEAN
-118.3,33.8,8,1115,412,1472,396,3.1392,146200,<1H OCEAN
-118.26,33.78,27,1672,491,1723,462,2.0458,174500,NEAR OCEAN
-118.27,33.79,39,1417,359,1450,367,2.8462,172000,<1H OCEAN
-118.25,33.79,38,1730,460,1724,424,2.7308,150400,NEAR OCEAN
-118.26,33.78,21,2188,706,2265,652,1.9923,164700,NEAR OCEAN
-118.23,33.78,20,59,24,69,23,2.5588,350000,NEAR OCEAN
-118.25,33.78,32,296,139,511,133,1.4444,182100,NEAR OCEAN
-118.26,33.78,36,2191,739,2931,692,2.1311,163100,NEAR OCEAN
-118.27,33.77,26,2272,694,2567,595,1.9964,150600,NEAR OCEAN
-118.28,33.78,37,1212,304,1076,293,3.2115,160100,<1H OCEAN
-118.27,33.76,46,22,11,32,7,3.125,112500,NEAR OCEAN
-118.3,33.76,18,9659,1716,4336,1674,5.7764,290500,<1H OCEAN
-118.28,33.75,41,1305,381,1384,369,2.45,186800,NEAR OCEAN
-118.28,33.74,40,1751,512,1939,503,1.5394,200000,NEAR OCEAN
-118.28,33.74,16,855,271,486,250,0.7591,350000,NEAR OCEAN
-118.3,33.76,6,6097,1270,2678,1226,5.1269,285200,<1H OCEAN
-118.3,33.75,48,1958,386,1098,380,4.625,273400,<1H OCEAN
-118.31,33.74,36,2464,472,1111,457,4.5074,350000,NEAR OCEAN
-118.29,33.75,27,1650,443,1359,386,2.5795,192400,NEAR OCEAN
-118.29,33.75,37,1319,292,766,285,2.7031,218900,NEAR OCEAN
-118.29,33.74,52,1438,472,1018,399,2.2188,306700,NEAR OCEAN
-118.29,33.74,30,2074,533,1311,531,2.0329,225800,NEAR OCEAN
-118.29,33.73,21,2492,711,1699,672,2.1382,242300,NEAR OCEAN
-118.3,33.73,42,1731,,866,403,2.7451,255400,NEAR OCEAN
-118.31,33.73,36,1725,295,799,306,5.0874,368500,NEAR OCEAN
-118.3,33.74,20,2625,673,1184,606,3.9167,285200,NEAR OCEAN
-118.31,33.73,52,2025,361,957,363,4.2059,350000,NEAR OCEAN
-118.28,33.73,39,2602,802,2178,737,2.0469,234500,NEAR OCEAN
-118.28,33.73,45,2137,559,1550,529,1.9167,227200,NEAR OCEAN
-118.29,33.72,25,2469,584,1253,535,3.1932,257500,NEAR OCEAN
-118.3,33.72,28,2510,583,1388,554,3.3397,267800,NEAR OCEAN
-118.31,33.73,52,1642,287,692,288,4.1812,321500,NEAR OCEAN
-118.33,33.69,41,2168,357,1171,374,4.7216,311900,NEAR OCEAN
-118.32,33.73,25,1099,168,407,159,7.6886,500001,NEAR OCEAN
-118.29,33.71,36,3135,746,1815,697,3.7596,300000,NEAR OCEAN
-118.3,33.72,35,2790,,1167,441,6.2028,361500,NEAR OCEAN
-118.29,33.71,40,1933,475,902,412,4.25,332800,NEAR OCEAN
-118.29,33.72,39,2651,590,1103,508,3.274,254300,NEAR OCEAN
-118.28,33.68,8,2842,522,1624,510,3.7282,287500,NEAR OCEAN
-118.23,34.23,34,2377,362,1055,362,6,367100,<1H OCEAN
-118.24,34.24,31,3812,595,1645,591,7.585,380100,<1H OCEAN
-118.24,34.23,41,1912,308,896,314,5.3473,352700,<1H OCEAN
-118.24,34.23,42,1541,280,753,264,5.1028,292100,<1H OCEAN
-118.25,34.25,34,3150,518,1392,480,4.9355,336900,<1H OCEAN
-118.26,34.24,35,1535,283,816,287,6.1873,312100,<1H OCEAN
-118.26,34.24,35,2485,418,1226,406,5.7083,329500,<1H OCEAN
-118.25,34.23,41,1979,496,1157,459,4.4083,217700,<1H OCEAN
-118.25,34.23,37,1954,368,967,370,5.0862,261300,<1H OCEAN
-118.26,34.23,38,1107,194,518,195,7.5582,263700,<1H OCEAN
-118.22,34.21,29,2174,418,1030,395,3.5707,341700,<1H OCEAN
-118.23,34.21,29,2584,608,1217,568,3.3287,273400,<1H OCEAN
-118.23,34.21,38,1399,390,859,386,3.4148,234800,<1H OCEAN
-118.24,34.22,34,1722,406,926,371,4.1523,252000,<1H OCEAN
-118.23,34.21,50,309,47,121,45,6.213,285000,<1H OCEAN
-118.23,34.2,48,1473,294,807,296,3.399,306300,<1H OCEAN
-118.24,34.21,32,3817,886,1888,829,3.5777,245600,<1H OCEAN
-118.27,34.22,34,8206,1186,3141,1150,7.2812,462200,<1H OCEAN
-118.23,34.18,43,1708,280,768,276,6.207,457400,<1H OCEAN
-118.26,34.18,32,14556,2077,5459,2017,8.1657,500001,<1H OCEAN
-118.22,34.19,31,4704,920,1895,886,4.9297,400000,<1H OCEAN
-118.21,34.18,14,2672,335,1113,318,12.1579,500001,<1H OCEAN
-118.21,34.17,24,8590,1231,3401,1178,8.1325,472700,<1H OCEAN
-118.19,34.16,49,1788,267,735,266,6.6009,375700,<1H OCEAN
-118.23,34.16,31,3105,582,1359,547,5.1718,429100,<1H OCEAN
-118.23,34.15,40,2124,370,998,372,5.3369,370400,<1H OCEAN
-118.24,34.16,52,2187,284,733,274,9.5823,406200,<1H OCEAN
-118.25,34.16,52,2477,385,993,371,4.9135,368100,<1H OCEAN
-118.25,34.16,24,5131,1436,2690,1371,2.5668,280000,<1H OCEAN
-118.26,34.16,17,2943,769,1312,656,3.1484,187500,<1H OCEAN
-118.26,34.16,20,3407,885,1883,870,3.7321,351100,<1H OCEAN
-118.27,34.16,15,5036,1299,3164,1175,2.9148,238700,<1H OCEAN
-118.28,34.17,52,2332,433,1135,440,5.5658,331200,<1H OCEAN
-118.27,34.17,52,2287,295,829,296,7.8383,500001,<1H OCEAN
-118.28,34.18,47,2243,339,911,319,7.4046,446800,<1H OCEAN
-118.29,34.18,52,1602,265,667,251,5.049,323500,<1H OCEAN
-118.28,34.17,22,2664,651,1553,629,3.6354,256300,<1H OCEAN
-118.29,34.17,52,1732,305,875,311,4.325,292600,<1H OCEAN
-118.29,34.16,31,1262,338,1019,332,3.7083,241900,<1H OCEAN
-118.29,34.17,12,2238,682,1882,611,2.9,208300,<1H OCEAN
-118.3,34.17,30,48,14,74,16,5.0056,162500,<1H OCEAN
-118.3,34.16,40,1875,460,869,438,3.2321,243600,<1H OCEAN
-118.27,34.16,47,1453,356,787,345,3.0114,255500,<1H OCEAN
-118.27,34.15,25,3018,806,2205,742,3.0199,220200,<1H OCEAN
-118.27,34.16,52,830,183,479,179,3.1397,253700,<1H OCEAN
-118.28,34.16,49,1393,290,605,282,2.9491,257400,<1H OCEAN
-118.26,34.15,14,2981,894,1941,863,3,178600,<1H OCEAN
-118.26,34.15,18,2481,756,1763,675,2.8088,247500,<1H OCEAN
-118.24,34.15,20,2734,658,1562,607,3.3906,284100,<1H OCEAN
-118.25,34.15,15,3712,1005,1888,890,3.6875,209600,<1H OCEAN
-118.24,34.15,17,5282,1605,4116,1574,3.052,209800,<1H OCEAN
-118.25,34.15,31,1238,338,605,331,2.8478,228100,<1H OCEAN
-118.25,34.15,20,3960,1027,1729,978,3.0441,193800,<1H OCEAN
-118.24,34.14,20,3196,994,2929,983,3.0206,219500,<1H OCEAN
-118.23,34.15,19,2294,716,1686,680,3.0288,258300,<1H OCEAN
-118.24,34.14,28,1843,554,1402,512,2.462,254000,<1H OCEAN
-118.24,34.13,37,1644,395,959,383,3.3636,257700,<1H OCEAN
-118.24,34.15,7,2063,670,1892,643,1.7301,202300,<1H OCEAN
-118.25,34.14,30,1615,570,1245,544,1.8929,196900,<1H OCEAN
-118.25,34.15,13,1107,479,616,443,0.8185,187500,<1H OCEAN
-118.26,34.14,29,3431,1222,4094,1205,2.2614,248100,<1H OCEAN
-118.26,34.14,6,1727,506,1200,439,4.1083,210700,<1H OCEAN
-118.26,34.13,25,3208,1111,2843,1005,2.6673,218100,<1H OCEAN
-118.26,34.13,37,196,74,194,68,1.2188,218800,<1H OCEAN
-118.25,34.14,13,3487,1131,3749,1072,2.1602,221900,<1H OCEAN
-118.25,34.13,22,2340,773,2226,754,2.5417,217500,<1H OCEAN
-118.25,34.13,52,322,88,229,89,2.125,243800,<1H OCEAN
-118.25,34.12,21,739,265,861,246,2.4856,181300,<1H OCEAN
-118.33,34.21,31,3190,489,1362,480,6.981,402900,<1H OCEAN
-118.29,34.18,36,3120,620,1441,612,3.9041,320400,<1H OCEAN
-118.3,34.19,52,1704,277,746,262,4.7986,326100,<1H OCEAN
-118.31,34.19,27,4713,1169,2372,1077,3.7015,287900,<1H OCEAN
-118.31,34.2,36,1692,263,778,278,5.0865,349600,<1H OCEAN
-118.32,34.2,36,759,136,372,135,4.9886,328900,<1H OCEAN
-118.33,34.2,43,1325,254,613,248,3.6071,289000,<1H OCEAN
-118.34,34.2,41,2860,682,1516,621,3.0431,262900,<1H OCEAN
-118.36,34.2,14,1878,614,1874,559,2.5267,231800,<1H OCEAN
-118.32,34.19,37,1335,249,485,240,4.1731,352100,<1H OCEAN
-118.31,34.19,42,724,149,420,150,3.0625,361700,<1H OCEAN
-118.33,34.2,23,7179,1985,4757,1924,3.1051,206500,<1H OCEAN
-118.3,34.17,37,350,115,342,111,3.0687,200000,<1H OCEAN
-118.31,34.18,11,3112,890,1700,851,3.1587,181300,<1H OCEAN
-118.32,34.18,49,192,41,83,38,3.0179,118800,<1H OCEAN
-118.32,34.17,39,1995,564,1202,544,3.5875,250000,<1H OCEAN
-118.33,34.17,48,2584,483,1118,459,4.2396,245100,<1H OCEAN
-118.33,34.18,45,2570,517,1256,510,4.6898,226000,<1H OCEAN
-118.34,34.19,48,814,165,490,176,3.1406,223100,<1H OCEAN
-118.33,34.18,49,1969,377,977,367,3.8462,231300,<1H OCEAN
-118.34,34.19,43,1029,252,613,255,2.6827,219900,<1H OCEAN
-118.34,34.18,45,3046,633,1448,599,3.24,226900,<1H OCEAN
-118.35,34.19,45,903,190,557,204,4.0313,209100,<1H OCEAN
-118.35,34.18,46,2711,491,1277,490,4.282,224700,<1H OCEAN
-118.35,34.17,44,2572,613,1280,570,3.5583,232000,<1H OCEAN
-118.35,34.17,42,1604,326,814,329,4.4408,216000,<1H OCEAN
-118.34,34.18,45,1328,290,720,289,3.875,226900,<1H OCEAN
-118.34,34.17,49,3033,580,1284,561,4.1161,232500,<1H OCEAN
-118.35,34.16,45,1390,281,538,270,4.2212,293800,<1H OCEAN
-118.33,34.17,44,1934,375,750,365,2.473,251800,<1H OCEAN
-118.34,34.17,46,1718,344,756,343,3.2125,247000,<1H OCEAN
-118.34,34.16,44,1717,391,848,353,3.6111,254500,<1H OCEAN
-118.33,34.16,44,2705,649,1676,654,3.4286,247900,<1H OCEAN
-118.33,34.15,44,1321,303,471,301,4.2679,331800,<1H OCEAN
-118.34,34.15,16,1586,377,625,344,4.0893,450000,<1H OCEAN
-118.32,34.17,45,3448,690,1562,643,4.0648,258800,<1H OCEAN
-118.32,34.16,49,1074,170,403,208,6.2547,366700,<1H OCEAN
-118.33,34.16,23,1359,428,770,380,3.4016,234600,<1H OCEAN
-118.3,34.17,16,1353,398,1211,357,3.1551,205000,<1H OCEAN
-118.31,34.17,12,3188,931,2118,850,3.1823,218300,<1H OCEAN
-118.43,34.3,33,2443,498,1601,484,4.0223,146000,<1H OCEAN
-118.43,34.29,39,1769,410,1499,390,3.1212,153500,<1H OCEAN
-118.43,34.3,28,271,61,246,62,1.7062,164600,<1H OCEAN
-118.43,34.29,38,1704,347,1384,374,2.865,155500,<1H OCEAN
-118.43,34.29,50,1181,265,1196,269,3.2095,167000,<1H OCEAN
-118.44,34.29,32,1260,382,1434,342,2.0286,122900,<1H OCEAN
-118.45,34.29,30,762,228,840,226,2.3375,154200,<1H OCEAN
-118.44,34.28,46,11,11,24,13,2.875,162500,<1H OCEAN
-118.44,34.28,47,843,194,800,180,3.3687,151700,<1H OCEAN
-118.45,34.28,36,2602,638,2780,620,2.7155,149800,<1H OCEAN
-117.73,34.12,26,1279,163,412,157,6.1731,293800,INLAND
-117.76,34.13,8,16759,2274,7249,2156,7.4837,358700,INLAND
-117.8,34.11,25,5039,821,2654,802,4.7969,211700,INLAND
-117.8,34.1,13,2996,495,1187,464,6.2456,161700,INLAND
-117.79,34.11,18,3814,721,1881,692,4.4722,215600,INLAND
-117.83,34.15,20,2421,306,1023,298,8.0683,451500,INLAND
-117.84,34.13,26,3773,694,2103,688,4.6937,198000,INLAND
-117.93,34.15,14,9610,2005,4723,1907,4.0393,156800,INLAND
-117.9,34.14,29,2240,457,1187,407,3.8365,184200,<1H OCEAN
-117.91,34.14,42,2225,485,1544,464,2.2442,166700,INLAND
-117.88,34.14,23,2308,322,1001,317,7.5112,355500,INLAND
-117.88,34.13,33,3713,718,2106,720,4.0023,185500,<1H OCEAN
-117.85,34.14,35,1582,248,654,221,4.9091,275000,INLAND
-117.87,34.15,37,2655,415,1056,401,5.4224,269500,INLAND
-117.87,34.14,30,2495,586,1139,559,2.9375,209200,INLAND
-117.85,34.12,30,4367,1033,2524,954,3.0448,192100,INLAND
-117.86,34.13,40,1304,280,607,256,2.588,209500,INLAND
-117.87,34.13,32,1741,373,872,333,3.4219,194500,<1H OCEAN
-117.82,34.12,26,3118,528,1546,545,5.27,209400,INLAND
-117.83,34.11,29,2671,437,1484,445,4.9844,203000,INLAND
-117.84,34.12,34,2026,345,1142,332,4.392,187600,INLAND
-117.81,34.08,13,18448,2474,7775,2397,7.7876,348900,INLAND
-117.81,34.11,21,3481,808,1866,746,3.6201,150400,INLAND
-117.83,34.1,18,11026,1978,5407,1923,4.075,231100,INLAND
-117.78,34.09,32,2643,516,1862,478,3.7177,177200,INLAND
-117.76,34.12,16,9020,1509,3575,1486,4.2415,275700,INLAND
-117.76,34.11,22,4935,954,2874,938,3.9825,180500,INLAND
-117.77,34.11,28,1998,414,1124,389,3.75,180900,INLAND
-117.74,34.11,28,3494,566,1391,522,5.3637,214700,INLAND
-117.74,34.1,26,2723,604,1847,498,2.6779,136000,INLAND
-117.75,34.1,21,8069,2174,4369,2036,3.2756,156800,INLAND
-117.73,34.12,26,6459,894,2487,885,6.2089,261800,INLAND
-117.71,34.1,52,567,152,2688,126,1.875,212500,INLAND
-117.72,34.1,32,3241,895,1592,810,2.4952,181800,INLAND
-117.73,34.1,37,3457,,1344,530,5.8891,226000,INLAND
-117.71,34.08,26,2744,494,1411,465,4.2639,154200,INLAND
-117.72,34.09,33,4979,934,2575,874,3.7958,152500,INLAND
-117.73,34.09,36,1543,297,1355,303,3.5313,117800,INLAND
-117.74,34.09,30,3199,591,2192,563,3.4871,136400,INLAND
-117.75,34.08,33,1067,194,600,201,4.0368,139100,INLAND
-117.76,34.08,37,2263,502,1677,522,2.9388,139200,INLAND
-117.77,34.07,36,2922,652,2392,629,2.8661,124000,INLAND
-117.75,34.07,52,1548,348,1131,343,2.63,127300,INLAND
